transaction_id,sender_id,receiver_id,amount,currency,timestamp,transaction_type,pattern_label,data_source,synthetic_data
SYN-TXN-00281,P007,P006,10990,INR,2026-07-17 05:01:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00373,P007,P006,6385,INR,2026-07-17 14:15:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00710,P005,P010,159757,INR,2026-07-17 17:00:00,TRANSFER,REPEATED_HIGH_VALUE,Synthetic Demonstration Dataset,True
SYN-TXN-00534,P009,P007,11711,INR,2026-07-18 08:52:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00044,P010,P013,19186,INR,2026-07-18 13:00:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00107,P008,P009,6976,INR,2026-07-19 17:46:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00215,P003,P010,6246,INR,2026-07-21 05:29:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00477,P008,P010,7100,INR,2026-07-21 09:32:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00451,P010,P009,22427,INR,2026-07-21 12:25:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00344,P004,P008,17118,INR,2026-07-21 13:59:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00144,P003,P006,2496,INR,2026-07-22 08:52:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00362,P001,P007,14216,INR,2026-07-22 14:05:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00211,P012,P011,2864,INR,2026-07-22 21:08:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00132,P013,P012,5801,INR,2026-07-24 04:34:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00274,P014,P009,3322,INR,2026-07-24 23:27:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00556,P010,P008,919,INR,2026-07-25 09:06:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00466,P014,P003,4449,INR,2026-07-26 06:16:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00117,P014,P006,9903,INR,2026-07-26 11:15:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00093,P003,P011,2853,INR,2026-07-26 21:55:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00140,P007,P008,12574,INR,2026-07-27 02:51:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00380,P013,P011,21333,INR,2026-07-28 13:56:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00542,P001,P005,10117,INR,2026-07-28 16:51:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00051,P009,P007,21716,INR,2026-07-28 17:50:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00355,P005,P015,571,INR,2026-07-28 18:42:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00561,P009,P002,966,INR,2026-07-29 02:59:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00487,P007,P013,2915,INR,2026-07-29 04:58:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00316,P007,P011,4742,INR,2026-07-29 23:43:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00200,P005,P011,10366,INR,2026-07-30 06:57:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00493,P006,P008,2256,INR,2026-07-30 22:04:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00304,P012,P013,5502,INR,2026-07-31 14:16:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00147,P007,P006,2814,INR,2026-07-31 17:55:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00446,P014,P006,4639,INR,2026-07-31 19:03:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00197,P005,P003,1226,INR,2026-07-31 23:37:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00005,P012,P015,801,INR,2026-08-01 22:25:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00505,P012,P015,1056,INR,2026-08-02 00:49:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00272,P011,P005,2433,INR,2026-08-02 04:07:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00521,P015,P014,3054,INR,2026-08-02 07:09:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00434,P011,P012,926,INR,2026-08-02 13:36:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00395,P010,P007,19340,INR,2026-08-02 19:58:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00056,P006,P008,7001,INR,2026-08-03 02:02:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00208,P005,P007,1804,INR,2026-08-03 10:43:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00240,P014,P013,15333,INR,2026-08-03 13:52:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00526,P010,P001,17005,INR,2026-08-03 15:44:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00565,P010,P004,631,INR,2026-08-04 08:47:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00233,P004,P005,15357,INR,2026-08-04 10:52:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00190,P006,P015,9199,INR,2026-08-04 12:12:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00545,P007,P014,1658,INR,2026-08-04 15:23:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00522,P004,P001,1212,INR,2026-08-04 16:36:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00581,P002,P013,3222,INR,2026-08-05 16:01:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00416,P006,P002,7684,INR,2026-08-06 05:07:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00411,P013,P011,15848,INR,2026-08-06 12:26:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00138,P015,P008,2906,INR,2026-08-06 18:07:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00465,P012,P010,4255,INR,2026-08-06 22:06:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00511,P013,P002,7676,INR,2026-08-07 01:16:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00214,P013,P012,8673,INR,2026-08-07 17:40:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00020,P013,P011,4565,INR,2026-08-09 02:59:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00290,P006,P001,20375,INR,2026-08-09 15:54:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00536,P006,P001,1677,INR,2026-08-10 12:12:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00104,P004,P015,12564,INR,2026-08-10 12:58:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00041,P011,P009,2267,INR,2026-08-10 15:23:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00210,P001,P005,22996,INR,2026-08-10 18:11:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00519,P015,P007,24131,INR,2026-08-11 05:52:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00447,P014,P015,1870,INR,2026-08-11 11:32:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00007,P015,P003,6267,INR,2026-08-11 21:23:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00470,P011,P013,766,INR,2026-08-12 15:13:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00221,P014,P003,10131,INR,2026-08-13 00:41:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00453,P013,P015,14861,INR,2026-08-13 05:31:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00567,P006,P003,707,INR,2026-08-13 09:56:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00142,P015,P004,2177,INR,2026-08-13 10:54:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00331,P012,P010,2827,INR,2026-08-13 15:13:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00189,P008,P007,527,INR,2026-08-13 20:25:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00527,P008,P006,10783,INR,2026-08-14 07:33:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00393,P010,P007,12995,INR,2026-08-14 19:53:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00419,P001,P006,15080,INR,2026-08-15 18:36:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00285,P009,P012,11703,INR,2026-08-16 06:46:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00364,P004,P013,4897,INR,2026-08-16 12:17:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00131,P009,P005,16360,INR,2026-08-16 17:38:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00547,P002,P014,12531,INR,2026-08-16 18:29:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00589,P014,P004,13533,INR,2026-08-17 08:24:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00504,P004,P007,746,INR,2026-08-18 03:31:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00593,P009,P001,7254,INR,2026-08-19 04:41:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00407,P004,P015,2883,INR,2026-08-20 04:59:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00309,P012,P015,20621,INR,2026-08-20 05:28:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00114,P012,P013,18460,INR,2026-08-20 11:48:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00481,P003,P008,2624,INR,2026-08-21 07:28:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00327,P012,P001,18429,INR,2026-08-22 14:47:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00374,P002,P008,1954,INR,2026-08-23 06:35:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00551,P012,P003,19914,INR,2026-08-23 18:12:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00015,P002,P005,24483,INR,2026-08-24 05:45:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00402,P015,P013,13602,INR,2026-08-24 14:35:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00034,P004,P003,6480,INR,2026-08-24 15:07:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00482,P007,P010,1487,INR,2026-08-25 02:47:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00121,P002,P010,4324,INR,2026-08-25 14:22:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00123,P006,P009,10784,INR,2026-08-26 01:27:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00184,P013,P011,2918,INR,2026-08-26 06:16:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00254,P004,P002,2079,INR,2026-08-26 18:24:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00022,P008,P001,19007,INR,2026-08-26 18:26:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00541,P001,P005,2575,INR,2026-08-27 19:11:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00295,P013,P001,1970,INR,2026-08-27 19:16:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00404,P011,P012,1967,INR,2026-08-28 08:11:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00441,P009,P005,9130,INR,2026-08-29 10:12:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00112,P005,P015,13843,INR,2026-08-29 16:08:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
