call_id,caller_id,receiver_id,timestamp,duration_seconds,communication_type,cell_location,data_source,synthetic_data
SYN-CDR-00088,P002,P009,2026-06-01 18:53:00,750,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00910,P010,P013,2026-06-01 22:40:00,1138,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00524,P008,P010,2026-06-02 00:41:00,1620,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00014,P015,P014,2026-06-02 04:14:00,1333,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00038,P008,P010,2026-06-02 16:54:00,1448,SMS,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00506,P008,P012,2026-06-02 17:43:00,1364,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00090,P011,P012,2026-06-03 00:56:00,977,SMS,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00855,P002,P004,2026-06-03 04:22:00,67,SMS,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00049,P010,P013,2026-06-03 05:04:00,719,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00435,P005,P010,2026-06-03 13:49:00,1310,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00708,P005,P010,2026-06-04 00:28:00,1112,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00448,P008,P012,2026-06-04 05:34:00,1345,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00191,P006,P007,2026-06-04 09:49:00,226,SMS,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00026,P008,P012,2026-06-04 09:56:00,1103,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00835,P005,P003,2026-06-04 10:24:00,1716,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00952,P002,P003,2026-06-04 11:21:00,1694,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00106,P005,P010,2026-06-04 20:36:00,454,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00645,P006,P009,2026-06-04 22:48:00,1501,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00906,P008,P012,2026-06-05 13:46:00,277,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00624,P003,P015,2026-06-05 16:05:00,892,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00649,P003,P007,2026-06-05 16:45:00,217,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00805,P005,P010,2026-06-05 23:32:00,1612,SMS,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00388,P008,P002,2026-06-06 02:42:00,1513,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00478,P002,P010,2026-06-06 11:50:00,1174,SMS,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00016,P006,P010,2026-06-06 20:04:00,535,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00685,P002,P012,2026-06-06 23:14:00,1006,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00442,P008,P012,2026-06-07 01:38:00,374,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00138,P003,P007,2026-06-07 03:46:00,1224,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00663,P002,P011,2026-06-07 05:02:00,1546,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00843,P014,P015,2026-06-07 09:35:00,1012,SMS,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00890,P004,P005,2026-06-07 15:56:00,1530,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00186,P010,P009,2026-06-08 01:43:00,1060,SMS,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00054,P010,P007,2026-06-08 03:53:00,1546,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00819,P015,P012,2026-06-08 13:41:00,1493,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00953,P008,P012,2026-06-08 14:56:00,1325,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00973,P014,P011,2026-06-08 17:41:00,1733,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00794,P007,P008,2026-06-08 18:37:00,1486,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00643,P003,P001,2026-06-08 19:29:00,53,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00596,P009,P006,2026-06-08 23:13:00,159,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00119,P010,P013,2026-06-09 08:09:00,856,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00147,P005,P010,2026-06-09 13:11:00,781,SMS,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00444,P010,P009,2026-06-09 14:43:00,326,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00513,P001,P011,2026-06-10 09:06:00,1459,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00057,P003,P007,2026-06-10 09:43:00,1029,SMS,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00298,P010,P013,2026-06-11 07:34:00,1447,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00787,P011,P012,2026-06-11 15:53:00,447,SMS,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00412,P012,P015,2026-06-11 23:20:00,1386,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00374,P004,P005,2026-06-11 23:40:00,563,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00505,P010,P013,2026-06-12 09:05:00,706,SMS,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00565,P014,P012,2026-06-13 09:38:00,161,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00347,P010,P013,2026-06-13 10:20:00,88,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00862,P010,P004,2026-06-13 22:36:00,816,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00131,P005,P001,2026-06-14 00:06:00,1215,SMS,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00558,P004,P003,2026-06-14 00:39:00,44,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00929,P005,P010,2026-06-14 01:29:00,1095,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00056,P009,P007,2026-06-14 02:19:00,316,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00651,P004,P011,2026-06-14 10:57:00,571,SMS,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00460,P003,P004,2026-06-14 14:35:00,912,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00923,P015,P008,2026-06-14 23:48:00,80,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00748,P003,P007,2026-06-15 01:42:00,89,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00136,P010,P007,2026-06-15 14:10:00,685,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00562,P001,P002,2026-06-16 02:34:00,963,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00085,P009,P010,2026-06-16 03:43:00,1098,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00095,P002,P011,2026-06-16 03:50:00,270,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00069,P010,P008,2026-06-16 05:36:00,15,SMS,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00105,P010,P013,2026-06-16 09:10:00,322,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00527,P010,P013,2026-06-17 06:00:00,290,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00939,P008,P012,2026-06-17 08:11:00,221,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00423,P011,P006,2026-06-17 11:01:00,1247,SMS,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00077,P008,P012,2026-06-17 23:08:00,97,SMS,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00124,P003,P014,2026-06-18 03:26:00,798,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00789,P004,P011,2026-06-18 07:46:00,1378,SMS,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00218,P004,P011,2026-06-18 08:57:00,1303,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00350,P015,P011,2026-06-18 09:04:00,1465,SMS,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00384,P013,P011,2026-06-18 20:39:00,1591,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00426,P014,P011,2026-06-19 01:30:00,820,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00664,P005,P010,2026-06-19 02:04:00,1281,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00588,P004,P003,2026-06-19 17:33:00,149,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00163,P010,P013,2026-06-20 04:42:00,1719,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00159,P010,P006,2026-06-20 10:01:00,1085,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00536,P003,P007,2026-06-20 15:04:00,1236,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00849,P003,P005,2026-06-20 22:22:00,1401,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00074,P005,P003,2026-06-21 16:37:00,595,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00522,P003,P002,2026-06-22 00:36:00,711,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00780,P003,P007,2026-06-22 13:55:00,1502,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00993,P007,P009,2026-06-22 15:38:00,900,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00858,P005,P010,2026-06-22 16:53:00,481,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00779,P006,P007,2026-06-22 22:23:00,304,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00061,P008,P012,2026-06-23 01:06:00,1042,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00421,P001,P002,2026-06-23 03:12:00,1684,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00921,P001,P004,2026-06-23 03:50:00,344,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00746,P003,P007,2026-06-23 09:54:00,1636,SMS,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00319,P014,P015,2026-06-23 14:57:00,1628,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00790,P004,P011,2026-06-23 15:50:00,1601,SMS,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00911,P013,P003,2026-06-23 17:36:00,445,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00108,P008,P012,2026-06-25 14:53:00,686,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00605,P013,P003,2026-06-25 19:26:00,763,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00674,P003,P007,2026-06-26 07:41:00,1446,SMS,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00595,P009,P010,2026-06-26 08:39:00,463,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00467,P010,P013,2026-06-27 14:34:00,1565,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00577,P015,P012,2026-06-28 14:56:00,85,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00507,P007,P009,2026-06-28 17:42:00,50,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00845,P007,P008,2026-06-28 18:57:00,951,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00702,P005,P010,2026-06-29 12:48:00,1345,SMS,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00034,P009,P003,2026-06-29 19:49:00,678,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00552,P014,P011,2026-06-30 02:30:00,669,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00731,P009,P007,2026-06-30 02:37:00,1516,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00024,P005,P010,2026-06-30 03:45:00,1664,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00894,P002,P001,2026-06-30 11:11:00,481,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00437,P012,P011,2026-06-30 15:19:00,1098,SMS,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00386,P010,P012,2026-06-30 17:24:00,1215,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00620,P010,P013,2026-06-30 22:29:00,1608,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00033,P005,P010,2026-07-01 02:50:00,1053,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00079,P015,P006,2026-07-01 11:49:00,1364,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00501,P005,P010,2026-07-01 20:19:00,1161,SMS,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00320,P008,P012,2026-07-02 10:11:00,351,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00699,P004,P001,2026-07-02 10:35:00,1088,SMS,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00763,P001,P003,2026-07-02 11:56:00,510,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00422,P010,P013,2026-07-02 13:36:00,647,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00841,P006,P010,2026-07-02 14:44:00,216,SMS,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00187,P005,P010,2026-07-02 16:39:00,1700,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00798,P002,P004,2026-07-02 20:12:00,903,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00403,P005,P010,2026-07-03 07:38:00,782,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00030,P010,P013,2026-07-03 13:19:00,1536,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00055,P008,P012,2026-07-03 18:03:00,1248,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00793,P005,P010,2026-07-04 03:52:00,261,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00068,P002,P004,2026-07-04 05:58:00,175,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00013,P001,P005,2026-07-04 15:55:00,420,SMS,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00360,P010,P008,2026-07-04 22:03:00,769,SMS,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00554,P002,P004,2026-07-05 01:41:00,1545,SMS,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00032,P013,P012,2026-07-05 11:58:00,155,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00140,P002,P001,2026-07-05 12:21:00,720,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00446,P005,P010,2026-07-05 13:26:00,1582,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00162,P010,P013,2026-07-05 17:33:00,1512,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00648,P004,P002,2026-07-06 00:22:00,1359,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00809,P003,P007,2026-07-06 00:52:00,1526,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00458,P013,P015,2026-07-06 01:08:00,826,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00926,P002,P005,2026-07-07 08:23:00,1400,SMS,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00126,P003,P007,2026-07-07 09:48:00,53,SMS,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00180,P014,P010,2026-07-07 12:55:00,562,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00474,P003,P007,2026-07-07 23:27:00,1043,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00732,P004,P011,2026-07-08 09:26:00,1612,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00342,P007,P008,2026-07-08 11:00:00,369,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00510,P004,P005,2026-07-08 12:02:00,1630,SMS,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00575,P005,P003,2026-07-08 22:33:00,253,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00572,P008,P009,2026-07-08 23:43:00,386,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00591,P014,P011,2026-07-09 03:26:00,1357,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00932,P008,P012,2026-07-09 23:52:00,1097,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00709,P003,P001,2026-07-10 00:23:00,1418,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00252,P004,P005,2026-07-10 01:07:00,1661,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00266,P013,P014,2026-07-10 07:03:00,1754,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00039,P003,P002,2026-07-10 07:06:00,395,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00637,P004,P003,2026-07-10 11:16:00,1633,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00425,P004,P011,2026-07-10 12:14:00,1149,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00316,P004,P011,2026-07-10 18:13:00,329,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00343,P011,P012,2026-07-11 04:21:00,378,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00255,P003,P007,2026-07-11 11:45:00,51,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00150,P015,P014,2026-07-11 11:56:00,1697,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00797,P007,P006,2026-07-11 21:49:00,1130,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00765,P003,P007,2026-07-12 09:02:00,1664,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00367,P013,P008,2026-07-12 21:36:00,1777,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00481,P008,P012,2026-07-13 08:38:00,211,SMS,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00188,P003,P002,2026-07-13 13:29:00,43,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-01000,P005,P010,2026-07-13 14:47:00,1674,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00995,P003,P007,2026-07-14 01:19:00,172,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00377,P005,P010,2026-07-14 06:16:00,23,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00449,P008,P006,2026-07-14 13:41:00,1722,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00469,P003,P007,2026-07-14 17:19:00,1128,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00578,P008,P012,2026-07-14 21:32:00,974,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00966,P002,P004,2026-07-15 00:16:00,20,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00209,P005,P010,2026-07-15 00:32:00,120,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00445,P003,P001,2026-07-15 02:48:00,729,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00078,P015,P009,2026-07-15 10:22:00,1536,SMS,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00683,P006,P010,2026-07-15 17:02:00,1740,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00701,P012,P011,2026-07-15 19:06:00,856,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00961,P005,P010,2026-07-15 20:27:00,495,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00876,P004,P001,2026-07-15 23:41:00,1344,SMS,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00589,P003,P005,2026-07-16 05:18:00,291,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00401,P014,P012,2026-07-16 10:56:00,119,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00439,P014,P013,2026-07-16 16:56:00,275,SMS,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00246,P003,P007,2026-07-16 17:10:00,1714,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00644,P010,P013,2026-07-16 17:19:00,1345,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00954,P011,P014,2026-07-16 22:22:00,1514,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00058,P007,P002,2026-07-17 00:09:00,608,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00991,P003,P005,2026-07-17 05:25:00,24,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00331,P005,P010,2026-07-17 07:40:00,1335,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00491,P005,P010,2026-07-17 08:31:00,1734,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00440,P005,P006,2026-07-17 15:57:00,857,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00114,P013,P014,2026-07-18 02:25:00,209,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00593,P008,P012,2026-07-18 06:35:00,865,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00933,P009,P008,2026-07-18 06:37:00,302,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00519,P005,P010,2026-07-18 12:22:00,1693,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00462,P005,P010,2026-07-18 23:53:00,897,SMS,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00328,P014,P004,2026-07-19 00:37:00,683,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00684,P011,P015,2026-07-19 08:59:00,578,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00408,P004,P011,2026-07-19 15:58:00,421,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00371,P003,P007,2026-07-20 01:00:00,350,SMS,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00029,P004,P005,2026-07-20 05:50:00,81,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00968,P005,P010,2026-07-20 13:20:00,238,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00738,P001,P004,2026-07-20 17:39:00,1267,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00686,P003,P007,2026-07-20 18:33:00,1625,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00665,P002,P005,2026-07-21 01:42:00,437,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00356,P013,P015,2026-07-21 03:05:00,227,SMS,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00730,P005,P010,2026-07-21 03:05:00,403,SMS,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00004,P005,P010,2026-07-21 09:05:00,965,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00208,P015,P010,2026-07-21 21:04:00,41,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00354,P014,P015,2026-07-21 21:49:00,1020,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00189,P009,P014,2026-07-22 01:08:00,33,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00941,P009,P008,2026-07-22 08:11:00,59,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00243,P014,P015,2026-07-22 16:48:00,589,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00152,P013,P012,2026-07-22 20:47:00,1048,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00280,P005,P003,2026-07-23 00:52:00,1099,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00499,P010,P013,2026-07-23 10:48:00,749,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
