record_id,person_id,location_id,location_name,latitude,longitude,timestamp,observation_type,data_source,synthetic_data
SYN-LOC-00536,P012,LOC003,Industrial Estate,13.06,80.24,2026-06-04 23:58:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00401,P014,LOC006,Old Warehouse District,13.11,80.25,2026-06-05 13:13:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00588,P012,LOC001,Central Bus Terminal,13.0827,80.2707,2026-06-05 17:31:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00235,P009,LOC007,Riverbank Road,13.05,80.275,2026-06-06 10:08:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00127,P007,LOC007,Riverbank Road,13.05,80.275,2026-06-06 11:17:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00107,P012,LOC003,Industrial Estate,13.06,80.24,2026-06-06 14:09:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00590,P013,LOC006,Old Warehouse District,13.11,80.25,2026-06-07 01:05:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00094,P015,LOC006,Old Warehouse District,13.11,80.25,2026-06-07 02:47:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00445,P002,LOC010,Metro Station,13.075,80.285,2026-06-07 03:06:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00060,P010,LOC004,Harbour Road,13.1,80.3,2026-06-07 09:00:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00288,P006,LOC008,Tech Park Zone,13.04,80.23,2026-06-07 11:07:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00190,P003,LOC001,Central Bus Terminal,13.0827,80.2707,2026-06-07 16:57:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00170,P013,LOC003,Industrial Estate,13.06,80.24,2026-06-07 19:10:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00708,P010,LOC007,Riverbank Road,13.05,80.275,2026-06-08 18:51:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00164,P011,LOC008,Tech Park Zone,13.04,80.23,2026-06-08 21:38:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00070,P005,LOC005,Market Street,13.07,80.26,2026-06-09 09:51:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00072,P012,LOC003,Industrial Estate,13.06,80.24,2026-06-09 16:26:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00548,P007,LOC009,South Transit Hub,13.03,80.265,2026-06-09 20:23:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00199,P010,LOC010,Metro Station,13.075,80.285,2026-06-11 07:35:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00141,P015,LOC005,Market Street,13.07,80.26,2026-06-12 01:51:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00380,P015,LOC007,Riverbank Road,13.05,80.275,2026-06-12 14:14:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00418,P007,LOC006,Old Warehouse District,13.11,80.25,2026-06-12 18:32:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00648,P002,LOC005,Market Street,13.07,80.26,2026-06-12 23:54:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00427,P014,LOC007,Riverbank Road,13.05,80.275,2026-06-13 01:07:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00528,P004,LOC001,Central Bus Terminal,13.0827,80.2707,2026-06-13 19:27:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00297,P010,LOC007,Riverbank Road,13.05,80.275,2026-06-14 00:08:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00304,P012,LOC008,Tech Park Zone,13.04,80.23,2026-06-14 16:59:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00376,P001,LOC001,Central Bus Terminal,13.0827,80.2707,2026-06-15 03:36:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00356,P006,LOC010,Metro Station,13.075,80.285,2026-06-15 16:50:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00044,P002,LOC004,Harbour Road,13.1,80.3,2026-06-16 05:23:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00501,P005,LOC010,Metro Station,13.075,80.285,2026-06-16 14:11:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00142,P013,LOC003,Industrial Estate,13.06,80.24,2026-06-16 18:59:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00331,P005,LOC005,Market Street,13.07,80.26,2026-06-17 07:04:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00342,P004,LOC010,Metro Station,13.075,80.285,2026-06-17 07:52:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00025,P007,LOC008,Tech Park Zone,13.04,80.23,2026-06-17 19:26:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00494,P010,LOC002,North Railway Junction,13.095,80.28,2026-06-18 16:37:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00201,P012,LOC004,Harbour Road,13.1,80.3,2026-06-18 21:02:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00032,P011,LOC009,South Transit Hub,13.03,80.265,2026-06-19 21:22:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00405,P011,LOC008,Tech Park Zone,13.04,80.23,2026-06-20 17:42:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00129,P003,LOC005,Market Street,13.07,80.26,2026-06-20 22:49:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00346,P006,LOC007,Riverbank Road,13.05,80.275,2026-06-21 02:34:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00124,P011,LOC003,Industrial Estate,13.06,80.24,2026-06-21 05:46:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00730,P013,LOC006,Old Warehouse District,13.11,80.25,2026-06-21 07:53:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00099,P001,LOC010,Metro Station,13.075,80.285,2026-06-21 08:03:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00749,P005,LOC004,Harbour Road,13.1,80.3,2026-06-21 10:35:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00009,P007,LOC007,Riverbank Road,13.05,80.275,2026-06-21 14:16:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00580,P003,LOC005,Market Street,13.07,80.26,2026-06-21 23:35:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00282,P009,LOC002,North Railway Junction,13.095,80.28,2026-06-23 00:34:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00412,P011,LOC008,Tech Park Zone,13.04,80.23,2026-06-23 07:00:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00021,P008,LOC004,Harbour Road,13.1,80.3,2026-06-23 11:10:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00600,P010,LOC009,South Transit Hub,13.03,80.265,2026-06-23 13:59:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00626,P015,LOC008,Tech Park Zone,13.04,80.23,2026-06-24 04:20:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00177,P006,LOC004,Harbour Road,13.1,80.3,2026-06-24 05:14:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00007,P002,LOC010,Metro Station,13.075,80.285,2026-06-24 11:12:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00610,P002,LOC001,Central Bus Terminal,13.0827,80.2707,2026-06-24 13:47:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00411,P014,LOC003,Industrial Estate,13.06,80.24,2026-06-24 14:11:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00659,P012,LOC008,Tech Park Zone,13.04,80.23,2026-06-24 16:00:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00291,P007,LOC004,Harbour Road,13.1,80.3,2026-06-25 04:07:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00205,P003,LOC001,Central Bus Terminal,13.0827,80.2707,2026-06-25 21:51:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00716,P011,LOC008,Tech Park Zone,13.04,80.23,2026-06-26 00:07:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00079,P004,LOC010,Metro Station,13.075,80.285,2026-06-26 02:58:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00431,P012,LOC008,Tech Park Zone,13.04,80.23,2026-06-27 05:58:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00233,P006,LOC004,Harbour Road,13.1,80.3,2026-06-27 10:34:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00744,P013,LOC008,Tech Park Zone,13.04,80.23,2026-06-27 22:08:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00491,P001,LOC003,Industrial Estate,13.06,80.24,2026-06-28 00:17:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00339,P003,LOC010,Metro Station,13.075,80.285,2026-06-28 05:14:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00168,P008,LOC004,Harbour Road,13.1,80.3,2026-06-28 20:38:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00101,P006,LOC002,North Railway Junction,13.095,80.28,2026-06-28 21:47:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00254,P001,LOC005,Market Street,13.07,80.26,2026-06-28 23:24:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00414,P015,LOC003,Industrial Estate,13.06,80.24,2026-06-29 03:39:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00132,P008,LOC002,North Railway Junction,13.095,80.28,2026-06-29 07:39:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00423,P013,LOC003,Industrial Estate,13.06,80.24,2026-06-30 10:40:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00441,P010,LOC008,Tech Park Zone,13.04,80.23,2026-06-30 13:57:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00402,P007,LOC002,North Railway Junction,13.095,80.28,2026-06-30 16:06:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00374,P014,LOC001,Central Bus Terminal,13.0827,80.2707,2026-06-30 23:08:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00572,P007,LOC002,North Railway Junction,13.095,80.28,2026-07-01 18:25:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00155,P015,LOC008,Tech Park Zone,13.04,80.23,2026-07-02 03:42:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00638,P002,LOC010,Metro Station,13.075,80.285,2026-07-02 11:20:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00133,P009,LOC010,Metro Station,13.075,80.285,2026-07-03 00:12:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00140,P015,LOC008,Tech Park Zone,13.04,80.23,2026-07-03 21:08:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00212,P012,LOC003,Industrial Estate,13.06,80.24,2026-07-04 03:09:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00085,P004,LOC003,Industrial Estate,13.06,80.24,2026-07-04 13:58:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00603,P007,LOC007,Riverbank Road,13.05,80.275,2026-07-04 16:43:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00391,P013,LOC003,Industrial Estate,13.06,80.24,2026-07-04 20:37:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00525,P004,LOC005,Market Street,13.07,80.26,2026-07-05 03:32:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00261,P003,LOC003,Industrial Estate,13.06,80.24,2026-07-05 03:42:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00697,P010,LOC004,Harbour Road,13.1,80.3,2026-07-05 05:24:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00653,P007,LOC007,Riverbank Road,13.05,80.275,2026-07-05 09:52:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00052,P005,LOC001,Central Bus Terminal,13.0827,80.2707,2026-07-05 13:15:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00267,P003,LOC009,South Transit Hub,13.03,80.265,2026-07-05 13:35:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00615,P015,LOC006,Old Warehouse District,13.11,80.25,2026-07-05 13:39:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00059,P005,LOC010,Metro Station,13.075,80.285,2026-07-05 21:58:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00262,P001,LOC005,Market Street,13.07,80.26,2026-07-06 06:23:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00126,P003,LOC001,Central Bus Terminal,13.0827,80.2707,2026-07-06 13:18:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00553,P015,LOC001,Central Bus Terminal,13.0827,80.2707,2026-07-07 05:21:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00326,P015,LOC003,Industrial Estate,13.06,80.24,2026-07-07 11:26:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00286,P007,LOC007,Riverbank Road,13.05,80.275,2026-07-07 11:46:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00440,P005,LOC010,Metro Station,13.075,80.285,2026-07-08 00:53:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00510,P011,LOC008,Tech Park Zone,13.04,80.23,2026-07-08 02:48:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00468,P013,LOC003,Industrial Estate,13.06,80.24,2026-07-08 12:02:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00018,P003,LOC001,Central Bus Terminal,13.0827,80.2707,2026-07-08 18:40:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00393,P010,LOC005,Market Street,13.07,80.26,2026-07-09 04:37:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00146,P003,LOC005,Market Street,13.07,80.26,2026-07-09 08:34:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00209,P010,LOC007,Riverbank Road,13.05,80.275,2026-07-09 12:18:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00075,P009,LOC004,Harbour Road,13.1,80.3,2026-07-09 14:17:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00076,P015,LOC006,Old Warehouse District,13.11,80.25,2026-07-09 19:56:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00605,P001,LOC001,Central Bus Terminal,13.0827,80.2707,2026-07-09 21:45:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00208,P014,LOC008,Tech Park Zone,13.04,80.23,2026-07-10 03:21:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00182,P013,LOC003,Industrial Estate,13.06,80.24,2026-07-10 07:35:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00466,P005,LOC005,Market Street,13.07,80.26,2026-07-11 03:28:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00255,P007,LOC002,North Railway Junction,13.095,80.28,2026-07-11 09:13:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00613,P007,LOC004,Harbour Road,13.1,80.3,2026-07-11 15:43:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00531,P011,LOC006,Old Warehouse District,13.11,80.25,2026-07-11 21:33:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00215,P013,LOC008,Tech Park Zone,13.04,80.23,2026-07-12 03:21:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00050,P002,LOC007,Riverbank Road,13.05,80.275,2026-07-12 04:34:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00174,P010,LOC002,North Railway Junction,13.095,80.28,2026-07-12 15:32:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00179,P008,LOC007,Riverbank Road,13.05,80.275,2026-07-12 21:01:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00305,P006,LOC009,South Transit Hub,13.03,80.265,2026-07-12 21:05:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00135,P001,LOC010,Metro Station,13.075,80.285,2026-07-12 21:51:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00069,P002,LOC001,Central Bus Terminal,13.0827,80.2707,2026-07-12 23:46:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00669,P011,LOC001,Central Bus Terminal,13.0827,80.2707,2026-07-13 02:45:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00409,P008,LOC007,Riverbank Road,13.05,80.275,2026-07-13 09:43:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00058,P005,LOC001,Central Bus Terminal,13.0827,80.2707,2026-07-13 12:48:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00218,P001,LOC001,Central Bus Terminal,13.0827,80.2707,2026-07-13 14:40:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00053,P009,LOC007,Riverbank Road,13.05,80.275,2026-07-13 21:37:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00475,P001,LOC007,Riverbank Road,13.05,80.275,2026-07-15 07:45:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00338,P009,LOC007,Riverbank Road,13.05,80.275,2026-07-15 09:38:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00265,P007,LOC004,Harbour Road,13.1,80.3,2026-07-15 17:35:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00143,P008,LOC004,Harbour Road,13.1,80.3,2026-07-16 03:50:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00343,P015,LOC006,Old Warehouse District,13.11,80.25,2026-07-16 05:19:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00447,P014,LOC006,Old Warehouse District,13.11,80.25,2026-07-16 16:22:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00071,P006,LOC004,Harbour Road,13.1,80.3,2026-07-17 04:39:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00671,P014,LOC001,Central Bus Terminal,13.0827,80.2707,2026-07-17 05:36:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00270,P001,LOC010,Metro Station,13.075,80.285,2026-07-17 10:38:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00514,P011,LOC005,Market Street,13.07,80.26,2026-07-17 11:22:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00633,P005,LOC010,Metro Station,13.075,80.285,2026-07-18 13:18:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00350,P014,LOC003,Industrial Estate,13.06,80.24,2026-07-18 14:44:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00220,P015,LOC002,North Railway Junction,13.095,80.28,2026-07-18 21:16:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00057,P013,LOC006,Old Warehouse District,13.11,80.25,2026-07-19 01:18:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00361,P011,LOC006,Old Warehouse District,13.11,80.25,2026-07-19 04:15:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00476,P004,LOC010,Metro Station,13.075,80.285,2026-07-19 04:18:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00008,P014,LOC007,Riverbank Road,13.05,80.275,2026-07-20 12:56:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00315,P005,LOC010,Metro Station,13.075,80.285,2026-07-20 14:03:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00378,P008,LOC006,Old Warehouse District,13.11,80.25,2026-07-21 00:55:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00667,P015,LOC001,Central Bus Terminal,13.0827,80.2707,2026-07-21 06:48:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00161,P006,LOC004,Harbour Road,13.1,80.3,2026-07-21 23:28:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00554,P007,LOC002,North Railway Junction,13.095,80.28,2026-07-22 02:53:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00217,P002,LOC001,Central Bus Terminal,13.0827,80.2707,2026-07-22 17:22:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00294,P006,LOC004,Harbour Road,13.1,80.3,2026-07-23 00:41:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00629,P011,LOC006,Old Warehouse District,13.11,80.25,2026-07-23 01:25:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00688,P004,LOC001,Central Bus Terminal,13.0827,80.2707,2026-07-24 00:56:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00619,P001,LOC005,Market Street,13.07,80.26,2026-07-24 06:27:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00355,P007,LOC004,Harbour Road,13.1,80.3,2026-07-24 14:26:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00041,P012,LOC008,Tech Park Zone,13.04,80.23,2026-07-24 15:21:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00451,P011,LOC001,Central Bus Terminal,13.0827,80.2707,2026-07-24 23:51:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00247,P006,LOC002,North Railway Junction,13.095,80.28,2026-07-25 03:12:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00153,P009,LOC007,Riverbank Road,13.05,80.275,2026-07-25 11:25:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00279,P012,LOC008,Tech Park Zone,13.04,80.23,2026-07-25 18:10:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00535,P004,LOC001,Central Bus Terminal,13.0827,80.2707,2026-07-25 23:17:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00242,P005,LOC002,North Railway Junction,13.095,80.28,2026-07-26 01:48:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00325,P001,LOC010,Metro Station,13.075,80.285,2026-07-26 16:55:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00157,P011,LOC007,Riverbank Road,13.05,80.275,2026-07-26 19:14:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00725,P005,LOC005,Market Street,13.07,80.26,2026-07-27 03:00:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00098,P008,LOC002,North Railway Junction,13.095,80.28,2026-07-27 12:22:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00017,P011,LOC008,Tech Park Zone,13.04,80.23,2026-07-27 15:43:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00144,P006,LOC006,Old Warehouse District,13.11,80.25,2026-07-28 15:00:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00738,P003,LOC005,Market Street,13.07,80.26,2026-07-28 18:48:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00257,P012,LOC008,Tech Park Zone,13.04,80.23,2026-07-28 19:00:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00381,P005,LOC005,Market Street,13.07,80.26,2026-07-29 01:47:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00244,P014,LOC003,Industrial Estate,13.06,80.24,2026-07-29 14:05:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00176,P009,LOC008,Tech Park Zone,13.04,80.23,2026-07-30 01:59:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00656,P006,LOC007,Riverbank Road,13.05,80.275,2026-07-30 18:53:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00211,P013,LOC008,Tech Park Zone,13.04,80.23,2026-07-30 20:15:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00196,P008,LOC004,Harbour Road,13.1,80.3,2026-07-30 21:23:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00213,P012,LOC007,Riverbank Road,13.05,80.275,2026-07-30 22:39:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00543,P001,LOC005,Market Street,13.07,80.26,2026-07-30 23:38:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00110,P001,LOC005,Market Street,13.07,80.26,2026-07-31 06:40:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00567,P008,LOC003,Industrial Estate,13.06,80.24,2026-07-31 14:56:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00080,P003,LOC001,Central Bus Terminal,13.0827,80.2707,2026-07-31 16:15:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00264,P014,LOC001,Central Bus Terminal,13.0827,80.2707,2026-08-01 08:18:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00459,P013,LOC008,Tech Park Zone,13.04,80.23,2026-08-02 17:40:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00192,P015,LOC009,South Transit Hub,13.03,80.265,2026-08-03 05:41:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
